NewsDriver.ps1,2022-10-22 20:00:27.000,2022-10-22 20:00:36.000
News Pull,2022-10-22 20:00:28.000,2022-10-22 20:00:36.000
RubyDriver.ps1,2022-10-22 20:30:17.000,2022-10-22 20:35:41.000
Full Pull,2022-10-22 20:30:21.000,2022-10-22 20:35:41.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-22 23:00:19.000,2022-10-23 00:02:26.000
MarketCap.ps1,2022-10-23 06:00:36.000,NULL
RubyDriver.ps1,2022-10-23 20:28:39.000,2022-10-23 20:32:30.000
Full Pull,2022-10-23 20:28:44.000,2022-10-23 20:32:30.000
GetPersonnelPics.ps1,2022-10-23 21:28:32.000,2022-10-23 21:28:35.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-23 23:00:18.000,2022-10-24 00:09:58.000
RubyDriver.ps1,2022-10-24 20:30:17.000,2022-10-24 20:33:23.000
Full Pull,2022-10-24 20:30:23.000,2022-10-24 20:33:23.000
GetPersonnelPics.ps1,2022-10-24 21:30:13.000,2022-10-24 21:30:19.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-24 23:00:21.000,2022-10-25 00:09:29.000
RubyDriver.ps1,2022-10-25 20:30:18.000,2022-10-25 20:35:55.000
Full Pull,2022-10-25 20:30:25.000,2022-10-25 20:35:55.000
GetPersonnelPics.ps1,2022-10-25 21:30:17.000,2022-10-25 21:30:22.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-25 23:00:19.000,2022-10-26 00:12:27.000
RubyDriver.ps1,2022-10-26 20:30:19.000,2022-10-26 20:36:30.000
Full Pull,2022-10-26 20:30:25.000,2022-10-26 20:36:30.000
GetPersonnelPics.ps1,2022-10-26 21:30:12.000,2022-10-26 21:30:17.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-26 23:00:04.000,2022-10-27 00:18:41.000
RubyDriver.ps1,2022-10-27 20:30:16.000,2022-10-27 20:38:21.000
Full Pull,2022-10-27 20:30:24.000,2022-10-27 20:38:21.000
GetPersonnelPics.ps1,2022-10-27 21:30:16.000,2022-10-27 21:30:25.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-27 23:00:22.000,2022-10-29 00:17:32.000
RubyDriver.ps1,2022-10-28 20:30:18.000,2022-10-28 20:33:54.000
Full Pull,2022-10-28 20:30:23.000,2022-10-28 20:33:54.000
GetPersonnelPics.ps1,2022-10-28 21:30:14.000,2022-10-28 21:30:20.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-28 23:00:21.000,2022-10-29 00:17:32.000
RubyDriver.ps1,2022-10-29 20:30:20.000,2022-10-29 20:36:37.000
Full Pull,2022-10-29 20:30:25.000,2022-10-29 20:36:37.000
GetPersonnelPics.ps1,2022-10-29 21:30:18.000,2022-10-29 21:30:21.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-29 23:00:20.000,2022-10-30 00:16:58.000
MarketCap.ps1,2022-10-30 06:00:25.000,NULL
RubyDriver.ps1,2022-10-30 20:30:14.000,2022-10-30 20:36:42.000
Full Pull,2022-10-30 20:30:22.000,2022-10-30 20:36:42.000
GetPersonnelPics.ps1,2022-10-30 21:30:16.000,2022-10-30 21:30:20.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-30 23:00:18.000,2022-10-31 00:18:26.000
RubyDriver.ps1,2022-10-31 07:31:41.000,2022-10-31 07:32:10.000
Full Pull,2022-10-31 07:31:43.000,2022-10-31 07:32:10.000
RubyDriver.ps1,2022-10-31 20:30:14.000,2022-10-31 20:36:29.000
Full Pull,2022-10-31 20:30:20.000,2022-10-31 20:36:29.000
GetPersonnelPics.ps1,2022-10-31 21:30:16.000,2022-10-31 21:30:23.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-31 23:00:22.000,2022-11-01 00:15:02.000
RubyDriver.ps1,2022-11-01 20:30:18.000,2022-11-01 20:37:12.000
Full Pull,2022-11-01 20:30:23.000,2022-11-01 20:37:12.000
GetPersonnelPics.ps1,2022-11-01 21:30:14.000,2022-11-01 21:30:20.000
\Scheduled\Foundation\FoundationSync.ps1,2022-11-01 23:00:18.000,NULL
